niveau,code_commune,code_province,code_region,code_pays,nom,nom_province,nom_region,centroid_lon,centroid_lat,centroid_x_3857,centroid_y_3857
commune,MA-05-311-0307,MA-05-311,MA-05,MA,Boukhrisse,Khouribga,Béni Mellal-Khénifra,-6.134064,32.850856,-682840.8585303877,3875524.264869361
region,,,MA-06,MA,Casablanca-Settat,,Casablanca-Settat,-7.776116,33.068703,-865633.2282793568,3904426.7412714045
province,,MA-06-111,MA-06,MA,Benslimane,Benslimane,Casablanca-Settat,-7.060607,33.51086,-785983.222302272,3963310.0525340717
commune,MA-06-111-0315,MA-06-111,MA-06,MA,Oulad Yahya Louta,Benslimane,Casablanca-Settat,-7.187388,33.542775,-800096.4077421732,3967571.8739176514
commune,MA-06-111-0317,MA-06-111,MA-06,MA,Rdadna Oulad Malek,Benslimane,Casablanca-Settat,-7.244569,33.352838,-806461.7665254073,3942231.461818709
commune,MA-06-111-0319,MA-06-111,MA-06,MA,Ziaida,Benslimane,Casablanca-Settat,-7.028686,33.487958,-782429.6983831329,3960252.759503439
commune,MA-06-111-0311,MA-06-111,MA-06,MA,Moualine El Oued,Benslimane,Casablanca-Settat,-7.317056,33.45037,-814530.9739005221,3955236.71499671
commune,MA-06-111-0313,MA-06-111,MA-06,MA,Oulad Ali Toualaa,Benslimane,Casablanca-Settat,-7.185333,33.429783,-799867.5697915889,3952490.3620957546
commune,MA-06-111-0503,MA-06-111,MA-06,MA,Ain Tizgha,Benslimane,Casablanca-Settat,-7.057341,33.652395,-785619.5681221767,3982222.064921999
commune,MA-06-111-0305,MA-06-111,MA-06,MA,Fdalate,Benslimane,Casablanca-Settat,-7.27477,33.586823,-809823.7123453179,3973456.457941998
commune,MA-06-111-0307,MA-06-111,MA-06,MA,Mellila,Benslimane,Casablanca-Settat,-7.113313,33.382364,-791850.4250897706,3946167.0173362494
commune,MA-06-111-0301,MA-06-111,MA-06,MA,Ahlaf,Benslimane,Casablanca-Settat,-7.107374,33.277353,-791189.3018017425,3932176.0659300173
commune,MA-06-111-0501,MA-06-111,MA-06,MA,Bir Ennasr,Benslimane,Casablanca-Settat,-6.899031,33.33222,-767996.6496820059,3939484.131758488
commune,MA-06-111-0504,MA-06-111,MA-06,MA,Sidi Bettache,Benslimane,Casablanca-Settat,-6.863775,33.51086,-764071.954066677,3963310.0521713593
commune,MA-06-111-0505,MA-06-111,MA-06,MA,Charrate,Benslimane,Casablanca-Settat,-7.089423,33.771396,-789190.9303496857,3998147.2176202913
commune,MA-06-111-0105,MA-06-111,MA-06,MA,El Mansouria,Benslimane,Casablanca-Settat,-7.294555,33.734023,-812026.1736161134,3993143.5338382837
commune,MA-06-111-0101,MA-06-111,MA-06,MA,Benslimane,Benslimane,Casablanca-Settat,-7.144753,33.613225,-795350.3109834353,3976985.0315127103
commune,MA-06-111-0103,MA-06-111,MA-06,MA,Bouznika,Benslimane,Casablanca-Settat,-7.193965,33.762415,-800828.5328295475,3996944.618086248
province,,MA-06-117,MA-06,MA,Berrechid,Berrechid,Casablanca-Settat,-7.60347,33.252241,-846414.4565850523,3928832.8567966684
commune,MA-06-117-0511,MA-06-117,MA-06,MA,Laghnimyine,Berrechid,Casablanca-Settat,-7.855558,33.202809,-874476.7584259588,3922254.4448733646
commune,MA-06-117-0513,MA-06-117,MA-06,MA,Lahsasna,Berrechid,Casablanca-Settat,-7.670781,33.186089,-853907.4609435073,3920030.3600310017
commune,MA-06-117-0501,MA-06-117,MA-06,MA,Ben Maachou,Berrechid,Casablanca-Settat,-8.033169,33.185584,-894248.2999708992,3919963.140344672
commune,MA-06-117-0535,MA-06-117,MA-06,MA,Zaouiat Sidi Ben Hamdoun,Berrechid,Casablanca-Settat,-7.817649,33.092642,-870256.7602999846,3907607.145706526
commune,MA-06-117-0527,MA-06-117,MA-06,MA,Sidi Abdelkhaleq,Berrechid,Casablanca-Settat,-8.009801,33.0783,-891646.9934424898,3905701.5811158335
commune,MA-06-117-0529,MA-06-117,MA-06,MA,Sidi El Mekki,Berrechid,Casablanca-Settat,-7.687554,33.24976,-855774.6138614065,3928502.5911588212
commune,MA-06-117-0933,MA-06-117,MA-06,MA,Soualem Trifiya,Berrechid,Casablanca-Settat,-7.92355,33.442103,-882045.5635193024,3954133.813422299
commune,MA-06-117-0925,MA-06-117,MA-06,MA,Sahel Oulad H'riz,Berrechid,Casablanca-Settat,-7.846387,33.345811,-873455.7678345998,3941295.0290106367
commune,MA-06-117-0111,MA-06-117,MA-06,MA,Oulad Abbou,Berrechid,Casablanca-Settat,-7.927818,33.143738,-882520.660902823,3914398.306126574
commune,MA-06-117-0113,MA-06-117,MA-06,MA,Sidi Rahal Chatai,Berrechid,Casablanca-Settat,-7.982793,33.458307,-888640.4442642032,3956295.7500074506
commune,MA-06-117-0107,MA-06-117,MA-06,MA,El Gara,Berrechid,Casablanca-Settat,-7.230213,33.280052,-804863.6714852897,3932535.419397657
commune,MA-06-117-0109,MA-06-117,MA-06,MA,Had Soualem,Berrechid,Casablanca-Settat,-7.851836,33.413086,-874062.3907469093,3950263.5167708835
commune,MA-06-117-0103,MA-06-117,MA-06,MA,Berrechid,Berrechid,Casablanca-Settat,-7.589502,33.267557,-844859.4784741539,3930871.717750262
commune,MA-06-117-0105,MA-06-117,MA-06,MA,Deroua,Berrechid,Casablanca-Settat,-7.523398,33.380457,-837500.8334091038,3945912.772552615
commune,MA-06-117-0823,MA-06-117,MA-06,MA,Riah,Berrechid,Casablanca-Settat,-7.391451,33.172276,-822812.5165528362,3918193.0673448825
commune,MA-06-117-0820,MA-06-117,MA-06,MA,Oulad Ziyane,Berrechid,Casablanca-Settat,-7.468156,33.415852,-831351.2721257854,3950632.3352537462
commune,MA-06-117-0821,MA-06-117,MA-06,MA,Ouled Zidane,Berrechid,Casablanca-Settat,-7.369548,33.359705,-820374.3029474099,3943146.7034743475
commune,MA-06-117-0819,MA-06-117,MA-06,MA,Ouled Cebbah,Berrechid,Casablanca-Settat,-7.309773,33.27389,-813720.2532168601,3931715.0275364807
commune,MA-06-117-0817,MA-06-117,MA-06,MA,Lambarkiyne,Berrechid,Casablanca-Settat,-7.434194,33.221973,-827570.7293089163,3924804.3448144114
commune,MA-06-117-0809,MA-06-117,MA-06,MA,Kasbat Ben Mchich,Berrechid,Casablanca-Settat,-7.472116,33.352689,-831792.1889408893,3942211.6891845865
commune,MA-06-117-0805,MA-06-117,MA-06,MA,Foqra Oulad Aameur,Berrechid,Casablanca-Settat,-7.514879,33.131053,-836552.4679303167,3912711.963370675
commune,MA-06-117-0807,MA-06-117,MA-06,MA,Jaqma,Berrechid,Casablanca-Settat,-7.42619,33.287214,-826679.7255009267,3933489.0989158424
province,,MA-06-141,MA-06,MA,Casablanca,Casablanca,Casablanca-Settat,-7.603912,33.56734,-846463.6629705953,3970853.214506029
commune,MA-06-141-0101,MA-06-141,MA-06,MA,Anfa,Casablanca,Casablanca-Settat,-7.686444,33.580136,-855650.9938863795,3972562.915097764
commune,MA-06-141-0103,MA-06-141,MA-06,MA,Maârif,Casablanca,Casablanca-Settat,-7.628907,33.570105,-849246.0586446116,3971222.639900317
commune,MA-06-141-0107,MA-06-141,MA-06,MA,Sidi Belyout,Casablanca,Casablanca-Settat,-7.601708,33.601796,-846218.2958143221,3975457.5158362687
commune,MA-06-141-0161,MA-06-141,MA-06,MA,Ben-M'sick,Casablanca,Casablanca-Settat,-7.581704,33.554441,-843991.4008082626,3969130.078125098
commune,MA-06-141-0163,MA-06-141,MA-06,MA,Sbata,Casablanca,Casablanca-Settat,-7.567742,33.539593,-842437.2218110539,3967146.908396274
commune,MA-06-141-0151,MA-06-141,MA-06,MA,Sidi Bernoussi,Casablanca,Casablanca-Settat,-7.500588,33.621054,-834961.6793358965,3978031.6424588747
commune,MA-06-141-0153,MA-06-141,MA-06,MA,Sidi Moumen,Casablanca,Casablanca-Settat,-7.492123,33.597395,-834019.3008460798,3974869.3129146947
commune,MA-06-141-0181,MA-06-141,MA-06,MA,Méchouar de Casablanca,Casablanca,Casablanca-Settat,-7.605636,33.579556,-846655.4980090451,3972485.4570389064
commune,MA-06-141-0171,MA-06-141,MA-06,MA,Moulay Rachid,Casablanca,Casablanca-Settat,-7.526156,33.56141,-837807.8376455747,3970061.0413561026
commune,MA-06-141-0173,MA-06-141,MA-06,MA,Sidi Othmane,Casablanca,Casablanca-Settat,-7.560047,33.556205,-841580.6129850617,3969365.765396575
commune,MA-06-141-0123,MA-06-141,MA-06,MA,Asoukhour Assawda,Casablanca,Casablanca-Settat,-7.588076,33.586571,-844700.8010150159,3973422.8153447383
commune,MA-06-141-0125,MA-06-141,MA-06,MA,Hay-Mohammadi,Casablanca,Casablanca-Settat,-7.571262,33.589397,-842829.037193556,3973800.4919378213
commune,MA-06-141-0121,MA-06-141,MA-06,MA,Aïn-Sebaâ,Casablanca,Casablanca-Settat,-7.549485,33.605867,-840404.7843234416,3976001.55521793
commune,MA-06-141-0111,MA-06-141,MA-06,MA,Al-Fida,Casablanca,Casablanca-Settat,-7.595263,33.564477,-845500.8438994545,3970470.789871593
commune,MA-06-141-0113,MA-06-141,MA-06,MA,Mers-Sultan,Casablanca,Casablanca-Settat,-7.59569,33.576573,-845548.3887934991,3972086.9090781435
commune,MA-06-141-0141,MA-06-141,MA-06,MA,Aïn-Chock,Casablanca,Casablanca-Settat,-7.611611,33.526348,-847320.6818209363,3965378.078192711
commune,MA-06-141-0131,MA-06-141,MA-06,MA,Hay-Hassani,Casablanca,Casablanca-Settat,-7.682782,33.544484,-855243.358915884,3967800.103774474
province,,MA-06-181,MA-06,MA,El Jadida,El Jadida,Casablanca-Settat,-8.37745,33.07359,-932573.4372906951,3905075.858069953
commune,MA-06-181-0511,MA-06-181,MA-06,MA,Sidi M'hamed Akhdim,El Jadida,Casablanca-Settat,-8.74196,32.783181,-973150.4929822512,3866560.164519805
commune,MA-06-181-0305,MA-06-181,MA-06,MA,Laghdira,El Jadida,Casablanca-Settat,-8.037665,33.297223,-894748.7861881709,3934822.1866430338
commune,MA-06-181-0307,MA-06-181,MA-06,MA,Lamharza Essahel,El Jadida,Casablanca-Settat,-8.057184,33.391609,-896921.670866613,3947399.595859629
commune,MA-06-181-0301,MA-06-181,MA-06,MA,Chtouka,El Jadida,Casablanca-Settat,-8.179876,33.286858,-910579.631993837,3933441.8091825536
commune,MA-06-181-0509,MA-06-181,MA-06,MA,Sidi Abed,El Jadida,Casablanca-Settat,-8.646831,33.026388,-962560.8435097754,3898807.052497155
commune,MA-06-181-0501,MA-06-181,MA-06,MA,My Abdellah,El Jadida,Casablanca-Settat,-8.548279,33.147364,-951590.0345264906,3914880.4449387984
commune,MA-06-181-0503,MA-06-181,MA-06,MA,Oulad Aissa,El Jadida,Casablanca-Settat,-8.722804,32.926197,-971018.086902337,3885511.9604662606
commune,MA-06-181-0505,MA-06-181,MA-06,MA,Ouled Ghanem,El Jadida,Casablanca-Settat,-8.880821,32.804397,-988608.502854475,3869369.657977694
commune,MA-06-181-0507,MA-06-181,MA-06,MA,Ouled Hcine,El Jadida,Casablanca-Settat,-8.500034,33.050915,-946219.4620924117,3902064.007168575
commune,MA-06-181-0311,MA-06-181,MA-06,MA,Sidi Ali Ben Hamdouche,El Jadida,Casablanca-Settat,-8.291289,33.299181,-922982.0277688577,3935082.906734048
commune,MA-06-181-0105,MA-06-181,MA-06,MA,Lbir Jdid,El Jadida,Casablanca-Settat,-7.999177,33.373186,-890464.3573437349,3944943.578028475
commune,MA-06-181-0101,MA-06-181,MA-06,MA,Azemmour,El Jadida,Casablanca-Settat,-8.349518,33.28933,-929464.0514399684,3933770.9102040925
commune,MA-06-181-0103,MA-06-181,MA-06,MA,El Jadida,El Jadida,Casablanca-Settat,-8.500287,33.229675,-946247.6433723217,3925829.3171874196
commune,MA-06-181-0921,MA-06-181,MA-06,MA,Zaouiat Saiss,El Jadida,Casablanca-Settat,-8.639225,32.835886,-961714.0737772858,3873540.7433726364
commune,MA-06-181-0923,MA-06-181,MA-06,MA,Zaouiat Lakouacem,El Jadida,Casablanca-Settat,-8.325948,32.917178,-926840.2374062372,3884315.814270065
commune,MA-06-181-0915,MA-06-181,MA-06,MA,Sebt Saiss,El Jadida,Casablanca-Settat,-8.62585,32.773174,-960225.2451365602,3865235.1684580175
commune,MA-06-181-0917,MA-06-181,MA-06,MA,Si Hsaien Ben Abderrahmane,El Jadida,Casablanca-Settat,-8.160908,33.09887,-908468.1732892982,3908434.664847729
commune,MA-06-181-0919,MA-06-181,MA-06,MA,Sidi Smail,El Jadida,Casablanca-Settat,-8.533891,32.879288,-949988.4119032118,3879292.375208949
commune,MA-06-181-0911,MA-06-181,MA-06,MA,Oulad Sidi Ali Ben Youssef,El Jadida,Casablanca-Settat,-8.088531,33.009935,-900411.1954862794,3896622.6775725493
commune,MA-06-181-0913,MA-06-181,MA-06,MA,Ouled Frej,El Jadida,Casablanca-Settat,-8.169815,33.012069,-909459.6286368084,3896906.091892381
commune,MA-06-181-0709,MA-06-181,MA-06,MA,Oulad Rahmoune,El Jadida,Casablanca-Settat,-8.293048,33.180501,-923177.890034786,3919287.0093130693
commune,MA-06-181-0703,MA-06-181,MA-06,MA,Haouzia,El Jadida,Casablanca-Settat,-8.428352,33.209731,-938239.904485327,3923175.448990414
commune,MA-06-181-0905,MA-06-181,MA-06,MA,Mettouh,El Jadida,Casablanca-Settat,-8.180884,32.888477,-910691.8383286349,3880510.4994129892
commune,MA-06-181-0907,MA-06-181,MA-06,MA,Mogress,El Jadida,Casablanca-Settat,-8.458752,32.897847,-941624.0165942556,3881752.644890475
commune,MA-06-181-0909,MA-06-181,MA-06,MA,Oulad Hamdane,El Jadida,Casablanca-Settat,-8.294813,33.103796,-923374.3723195286,3909089.20895893
commune,MA-06-181-0901,MA-06-181,MA-06,MA,Boulaouane,El Jadida,Casablanca-Settat,-8.084052,32.856498,-899912.5469703121,3876271.865298413
commune,MA-06-181-0903,MA-06-181,MA-06,MA,Chaibate,El Jadida,Casablanca-Settat,-8.304477,33.015418,-924450.1106064336,3897350.6392192445
province,,MA-06-355,MA-06,MA,Médiouna,Médiouna,Casablanca-Settat,-7.469848,33.49633,-831539.648505365,3961370.2995157866
commune,MA-06-355-0107,MA-06-355,MA-06,MA,Almajjatia Oulad Taleb,Médiouna,Casablanca-Settat,-7.554475,33.4716,-840960.2817524702,3958069.6113701398
commune,MA-06-355-0109,MA-06-355,MA-06,MA,Sidi Hajjaj Oued Hassar,Médiouna,Casablanca-Settat,-7.436763,33.516304,-827856.692536662,3964036.9425292043
commune,MA-06-355-0103,MA-06-355,MA-06,MA,Mediouna,Médiouna,Casablanca-Settat,-7.512745,33.462353,-836314.9149294938,3956835.6164566986
commune,MA-06-355-0105,MA-06-355,MA-06,MA,Tit Mellil,Médiouna,Casablanca-Settat,-7.484889,33.546362,-833214.026106374,3968050.9003764642
commune,MA-06-355-0101,MA-06-355,MA-06,MA,Lahraouyine,Médiouna,Casablanca-Settat,-7.525374,33.537,-837720.8239381101,3966800.633189452
province,,MA-06-371,MA-06,MA,Mohammadia,Mohammadia,Casablanca-Settat,-7.378403,33.617713,-821360.0673249756,3977584.9630629895
commune,MA-06-371-0307,MA-06-371,MA-06,MA,Sidi Moussa El Majdoub,Mohammadia,Casablanca-Settat,-7.366491,33.629447,-820034.0638133669,3979153.686673169
commune,MA-06-371-0105,MA-06-371,MA-06,MA,Bni Yakhlef,Mohammadia,Casablanca-Settat,-7.308681,33.654084,-813598.5963046348,3982447.962638641
commune,MA-06-371-0107,MA-06-371,MA-06,MA,Ech-challalate,Mohammadia,Casablanca-Settat,-7.434294,33.609324,-827581.7833189466,3976463.5828091726
commune,MA-06-371-0305,MA-06-371,MA-06,MA,Sidi Moussa Ben Ali,Mohammadia,Casablanca-Settat,-7.381993,33.55594,-821759.6885076747,3969330.3694516104
commune,MA-06-371-0101,MA-06-371,MA-06,MA,Mohammadia,Mohammadia,Casablanca-Settat,-7.391403,33.693627,-822807.2360768141,3987737.4102017414
commune,MA-06-371-0103,MA-06-371,MA-06,MA,Ain Harrouda,Mohammadia,Casablanca-Settat,-7.456792,33.64839,-830086.3295046003,3981686.5304711014
province,,MA-06-385,MA-06,MA,Nouaceur,Nouaceur,Casablanca-Settat,-7.625761,33.423992,-848895.8016523619,3951717.9906831235
commune,MA-06-385-0101,MA-06-385,MA-06,MA,Bouskoura,Nouaceur,Casablanca-Settat,-7.644581,33.480144,-850990.8216507486,3959209.861706904
commune,MA-06-385-0102,MA-06-385,MA-06,MA,Dar Bouazza,Nouaceur,Casablanca-Settat,-7.728105,33.521335,-860288.6708189528,3964708.7078584414
commune,MA-06-385-0103,MA-06-385,MA-06,MA,Nouaceur,Nouaceur,Casablanca-Settat,-7.581453,33.374602,-843963.5257107991,3945132.273823682
commune,MA-06-385-0105,MA-06-385,MA-06,MA,Ouled Salah,Nouaceur,Casablanca-Settat,-7.683515,33.370088,-855324.9509632594,3944530.549181247
commune,MA-06-385-0107,MA-06-385,MA-06,MA,Oulad Azzouz,Nouaceur,Casablanca-Settat,-7.780048,33.494078,-866070.9499101479,3961069.6845919816
province,,MA-06-461,MA-06,MA,Settat,Settat,Casablanca-Settat,-7.501777,32.806491,-835093.9450678595,3869646.987472237
commune,MA-06-461-1113,MA-06-461,MA-06,MA,M'garto,Settat,Casablanca-Settat,-7.073072,33.187052,-787370.7507899955,3920158.454154553
commune,MA-06-461-1115,MA-06-461,MA-06,MA,N'khila,Settat,Casablanca-Settat,-7.072099,32.919462,-787262.5121167591,3884618.819491268
commune,MA-06-461-1333,MA-06-461,MA-06,MA,Sidi Hajjaj,Settat,Casablanca-Settat,-7.31626,32.920809,-814442.3432049635,3884797.3623188436
commune,MA-06-461-1102,MA-06-461,MA-06,MA,Ain Dorbane-Lahlaf,Settat,Casablanca-Settat,-7.182428,32.979065,-799544.2309267606,3892525.585779655
commune,MA-06-461-1103,MA-06-461,MA-06,MA,Bouguargouh,Settat,Casablanca-Settat,-7.325724,33.083959,-815495.8988115463,3906453.4779514894
commune,MA-06-461-1107,MA-06-461,MA-06,MA,Lakhzazra,Settat,Casablanca-Settat,-7.04342,33.010938,-784069.9465014345,3896755.893620233
commune,MA-06-461-1321,MA-06-461,MA-06,MA,Oulad Fares,Settat,Casablanca-Settat,-7.240418,32.770007,-805999.6141675457,3864815.844108889
commune,MA-06-461-1325,MA-06-461,MA-06,MA,Ras El Ain Chaouia,Settat,Casablanca-Settat,-7.404537,32.993697,-824269.3164913729,3894467.371871811
commune,MA-06-461-1327,MA-06-461,MA-06,MA,Sgamna,Settat,Casablanca-Settat,-7.158068,32.73185,-796832.5204697093,3859765.397550996
commune,MA-06-461-0721,MA-06-461,MA-06,MA,Sidi Boumehdi,Settat,Casablanca-Settat,-7.321876,32.695554,-815067.4605909851,3854963.278502807
commune,MA-06-461-0713,MA-06-461,MA-06,MA,Oulad Bouali Nouaja,Settat,Casablanca-Settat,-7.066303,32.626123,-786617.2141175442,3845782.561529155
commune,MA-06-461-0715,MA-06-461,MA-06,MA,Oulad Fares El Halla,Settat,Casablanca-Settat,-7.102137,32.525586,-790606.25585648,3832501.4497067984
commune,MA-06-461-0717,MA-06-461,MA-06,MA,Oulad Freiha,Settat,Casablanca-Settat,-7.613035,32.618586,-847479.2057918184,3844786.3676446117
commune,MA-06-461-0719,MA-06-461,MA-06,MA,Sidi Ahmed El Khadir,Settat,Casablanca-Settat,-7.375618,32.515495,-821050.0547317974,3831169.137752924
commune,MA-06-461-0711,MA-06-461,MA-06,MA,Oulad Amer,Settat,Casablanca-Settat,-7.253617,32.448855,-807468.9532766696,3822375.116515686
commune,MA-06-461-0709,MA-06-461,MA-06,MA,Meskoura,Settat,Casablanca-Settat,-7.23301,32.602873,-805174.988029306,3842709.801532943
commune,MA-06-461-0701,MA-06-461,MA-06,MA,Ain Blal,Settat,Casablanca-Settat,-7.634482,32.525803,-849866.6560804131,3832530.0170435635
commune,MA-06-461-0703,MA-06-461,MA-06,MA,Bni Khloug,Settat,Casablanca-Settat,-7.410761,32.651386,-824962.1299040664,3849122.122881793
commune,MA-06-461-0705,MA-06-461,MA-06,MA,Dar Chaffai,Settat,Casablanca-Settat,-7.51707,32.539328,-836796.3528675825,3834315.942144268
commune,MA-06-461-0707,MA-06-461,MA-06,MA,Laqraqra,Settat,Casablanca-Settat,-7.123725,32.417053,-793009.4445334694,3818180.6751204375
commune,MA-06-461-0109,MA-06-461,MA-06,MA,Loulad,Settat,Casablanca-Settat,-7.129139,32.993423,-793612.070621277,3894430.945898772
commune,MA-06-461-0101,MA-06-461,MA-06,MA,Ben Ahmed,Settat,Casablanca-Settat,-7.253306,33.066425,-807434.3618305009,3904124.1413585125
commune,MA-06-461-0105,MA-06-461,MA-06,MA,El Borouj,Settat,Casablanca-Settat,-7.199098,32.512595,-801399.9633955732,3830786.3544533383
commune,MA-06-461-0113,MA-06-461,MA-06,MA,Oulad M'rah,Settat,Casablanca-Settat,-7.259159,32.911414,-808085.9016004578,3883551.5979293026
commune,MA-06-461-0115,MA-06-461,MA-06,MA,Settat,Settat,Casablanca-Settat,-7.62546,33.010997,-848862.2781119829,3896763.6706328625
commune,MA-06-461-1713,MA-06-461,MA-06,MA,Machraa Ben Abbou,Settat,Casablanca-Settat,-7.832072,32.685463,-871862.2656093745,3853628.4656116785
commune,MA-06-461-1703,MA-06-461,MA-06,MA,Bni Yagrine,Settat,Casablanca-Settat,-7.554454,32.730738,-840958.0139863505,3859618.277488927
commune,MA-06-461-1707,MA-06-461,MA-06,MA,Guisser,Settat,Casablanca-Settat,-7.49379,32.765096,-834204.9326235878,3864165.7709436193
commune,MA-06-461-1317,MA-06-461,MA-06,MA,Oued Naanaa,Settat,Casablanca-Settat,-7.317717,32.997119,-814604.5333179309,3894921.5885648886
commune,MA-06-461-1319,MA-06-461,MA-06,MA,Oulad Chbana,Settat,Casablanca-Settat,-7.383331,33.066131,-821908.6946774733,3904085.103570495
commune,MA-06-461-1311,MA-06-461,MA-06,MA,Mrizigue,Settat,Casablanca-Settat,-7.137399,32.84475,-794531.6404313758,3874715.244751376
commune,MA-06-461-1309,MA-06-461,MA-06,MA,Mniaa,Settat,Casablanca-Settat,-7.304674,32.84926,-813152.5908401188,3875312.864023457
commune,MA-06-461-1525,MA-06-461,MA-06,MA,Sidi El Aidi,Settat,Casablanca-Settat,-7.648001,33.092577,-851371.5816445234,3907598.4834110253
commune,MA-06-461-1731,MA-06-461,MA-06,MA,Toualet,Settat,Casablanca-Settat,-7.660695,32.761073,-852784.656025772,3863633.1066011568
commune,MA-06-461-1727,MA-06-461,MA-06,MA,Sidi Mohammed Ben Rahal,Settat,Casablanca-Settat,-7.752806,32.73755,-863038.4221403054,3860519.700356384
commune,MA-06-461-1721,MA-06-461,MA-06,MA,Oulad Sghir,Settat,Casablanca-Settat,-7.586029,32.845112,-844472.8853139614,3874763.1261532707
commune,MA-06-461-1723,MA-06-461,MA-06,MA,Rima,Settat,Casablanca-Settat,-7.377964,32.797941,-821311.174136343,3868514.609688236
commune,MA-06-461-1515,MA-06-461,MA-06,MA,Mzoura,Settat,Casablanca-Settat,-7.910999,32.830321,-880648.3803800063,3872803.5104708397
commune,MA-06-461-1519,MA-06-461,MA-06,MA,Oulad Said,Settat,Casablanca-Settat,-7.813274,32.956455,-869769.6330598646,3889525.4803541377
commune,MA-06-461-1511,MA-06-461,MA-06,MA,Lahouaza,Settat,Casablanca-Settat,-7.715034,32.953342,-858833.6383656673,3889112.4644856597
commune,MA-06-461-1514,MA-06-461,MA-06,MA,Mzamza Janoubia,Settat,Casablanca-Settat,-7.519256,33.000694,-837039.7706712963,3895396.114589286
commune,MA-06-461-1131,MA-06-461,MA-06,MA,Sidi Dahbi,Settat,Casablanca-Settat,-7.162012,33.058872,-797271.5106966238,3903120.8465231652
commune,MA-06-461-1505,MA-06-461,MA-06,MA,Gdana,Settat,Casablanca-Settat,-7.966272,32.957418,-886801.3418196032,3889653.2495096116
commune,MA-06-461-1123,MA-06-461,MA-06,MA,Ouled M'hamed,Settat,Casablanca-Settat,-6.993931,33.116889,-778560.8101401806,3910829.336355031
commune,MA-06-461-1509,MA-06-461,MA-06,MA,Khemisset Chaouia,Settat,Casablanca-Settat,-7.778944,32.859313,-865948.1133967603,3876644.9935900457
commune,MA-06-461-1129,MA-06-461,MA-06,MA,Sidi Abdelkrim,Settat,Casablanca-Settat,-7.261322,33.147238,-808326.6488592876,3914863.721930866
province,,MA-06-467,MA-06,MA,Sidi Bennour,Sidi Bennour,Casablanca-Settat,-8.527388,32.593588,-949264.5042692197,3841482.948668085
commune,MA-06-467-1103,MA-06-467,MA-06,MA,Lgharbia,Sidi Bennour,Casablanca-Settat,-8.883342,32.579944,-988889.1091521725,3839680.3362293723
commune,MA-06-467-1107,MA-06-467,MA-06,MA,Oulad Sbaita,Sidi Bennour,Casablanca-Settat,-8.805294,32.652832,-980200.8758638119,3849313.36160398
commune,MA-06-467-1109,MA-06-467,MA-06,MA,Saniat Berguig,Sidi Bennour,Casablanca-Settat,-8.55576,32.695005,-952422.799704139,3854890.605168123
commune,MA-06-467-1101,MA-06-467,MA-06,MA,Laghnadra,Sidi Bennour,Casablanca-Settat,-8.645257,32.643542,-962385.6271202265,3848085.1506779315
commune,MA-06-467-0727,MA-06-467,MA-06,MA,M'tal,Sidi Bennour,Casablanca-Settat,-8.400714,32.505297,-935163.1997717717,3829823.0691938447
commune,MA-06-467-0721,MA-06-467,MA-06,MA,Laatatra,Sidi Bennour,Casablanca-Settat,-8.411805,32.597697,-936397.8058535418,3842025.910014973
commune,MA-06-467-0723,MA-06-467,MA-06,MA,Lmechrek,Sidi Bennour,Casablanca-Settat,-8.468622,32.728394,-942722.7128059363,3859307.9865083285
commune,MA-06-467-0733,MA-06-467,MA-06,MA,Oulad Si Bouhya,Sidi Bennour,Casablanca-Settat,-8.312157,32.724476,-925305.0640928971,3858789.652684592
commune,MA-06-467-0705,MA-06-467,MA-06,MA,Bouhmame,Sidi Bennour,Casablanca-Settat,-8.49044,32.599843,-945151.5118722131,3842309.509337201
commune,MA-06-467-0707,MA-06-467,MA-06,MA,Jabria,Sidi Bennour,Casablanca-Settat,-8.327407,32.564237,-927002.7108048747,3837605.5641627815
commune,MA-06-467-0325,MA-06-467,MA-06,MA,Metrane,Sidi Bennour,Casablanca-Settat,-8.23578,32.635328,-916802.8193202596,3846999.2254501726
commune,MA-06-467-0319,MA-06-467,MA-06,MA,Laaounate,Sidi Bennour,Casablanca-Settat,-8.165942,32.674254,-909028.472755691,3852146.0065390933
commune,MA-06-467-0317,MA-06-467,MA-06,MA,Laamria,Sidi Bennour,Casablanca-Settat,-8.267472,32.816504,-920330.7890160199,3870973.1894915155
commune,MA-06-467-0109,MA-06-467,MA-06,MA,Zmamra,Sidi Bennour,Casablanca-Settat,-8.70035,32.611495,-968518.5365966384,3843849.2348206295
commune,MA-06-467-0107,MA-06-467,MA-06,MA,Sidi Bennour,Sidi Bennour,Casablanca-Settat,-8.425832,32.65413,-937959.3543756355,3849484.919317902
commune,MA-06-467-0331,MA-06-467,MA-06,MA,Oulad Boussaken,Sidi Bennour,Casablanca-Settat,-8.135405,32.5666,-905629.1929937134,3837917.6224946086
commune,MA-06-467-0529,MA-06-467,MA-06,MA,Oulad Amrane,Sidi Bennour,Casablanca-Settat,-8.528996,32.367813,-949443.5390866171,3811689.1630713274
commune,MA-06-467-0511,MA-06-467,MA-06,MA,Koudiat Bni Dghough,Sidi Bennour,Casablanca-Settat,-8.47869,32.425803,-943843.4907017457,3819334.587118155
commune,MA-06-467-0513,MA-06-467,MA-06,MA,Kridid,Sidi Bennour,Casablanca-Settat,-8.599609,32.49485,-957304.147552309,3828444.0403871895
